Código Ámbito,Ámbito,Código área (M49),Área,Código indicador,Indicador,Código de sexo,Sexo,Código año,Año,Código Elemento,Elemento,Código fuente,Fuente,Unidad,Valor,Símbolo,Descripción del Símbolo,Nota
"OEA","Indicadores de empleo: Agricultura","591","Panamá","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","1","Total","2003","2003","6199","Valor","3022","Household survey","1000 No.","162.19","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","591","Panamá","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","1","Total","2008","2008","6199","Valor","3022","Household survey","1000 No.","140.05","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","591","Panamá","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2011","2011","6199","Valor","3023","Labour force survey","1000 No.","254.48","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing | Data reference period: August"
"OEA","Indicadores de empleo: Agricultura","591","Panamá","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2012","2012","6199","Valor","3023","Labour force survey","1000 No.","270.19","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing | Data reference period: August"
"OEA","Indicadores de empleo: Agricultura","591","Panamá","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2013","2013","6199","Valor","3023","Labour force survey","1000 No.","273.53","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing | Data reference period: August"
"OEA","Indicadores de empleo: Agricultura","591","Panamá","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2014","2014","6199","Valor","3023","Labour force survey","1000 No.","266.17","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing | Data reference period: August"
"OEA","Indicadores de empleo: Agricultura","591","Panamá","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2015","2015","6199","Valor","3023","Labour force survey","1000 No.","254.36","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing | Data reference period: August"
"OEA","Indicadores de empleo: Agricultura","591","Panamá","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2016","2016","6199","Valor","3023","Labour force survey","1000 No.","272.02","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing | Data reference period: August"
"OEA","Indicadores de empleo: Agricultura","591","Panamá","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2017","2017","6199","Valor","3023","Labour force survey","1000 No.","258.83","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing | Data reference period: August"
"OEA","Indicadores de empleo: Agricultura","591","Panamá","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2018","2018","6199","Valor","3023","Labour force survey","1000 No.","265.32","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing | Data reference period: August"
"OEA","Indicadores de empleo: Agricultura","591","Panamá","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2019","2019","6199","Valor","3023","Labour force survey","1000 No.","276.6","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing | Data reference period: August"
"OEA","Indicadores de empleo: Agricultura","591","Panamá","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2020","2020","6199","Valor","3023","Labour force survey","1000 No.","229.44","X","Cifra de fuentes internacionales","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing | Data reference period: August"
"OEA","Indicadores de empleo: Agricultura","591","Panamá","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2021","2021","6199","Valor","3023","Labour force survey","1000 No.","273.08","X","Cifra de fuentes internacionales","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing | Data reference period: October"
"OEA","Indicadores de empleo: Agricultura","591","Panamá","21100","Employment in agriculture, forestry and fishing by status of employment, employees","1","Total","2011","2011","6199","Valor","3023","Labour force survey","1000 No.","75.83","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing | Data reference period: August"
"OEA","Indicadores de empleo: Agricultura","591","Panamá","21100","Employment in agriculture, forestry and fishing by status of employment, employees","1","Total","2012","2012","6199","Valor","3023","Labour force survey","1000 No.","82.23","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing | Data reference period: August"
"OEA","Indicadores de empleo: Agricultura","591","Panamá","21100","Employment in agriculture, forestry and fishing by status of employment, employees","1","Total","2013","2013","6199","Valor","3023","Labour force survey","1000 No.","77.29","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing | Data reference period: August"
"OEA","Indicadores de empleo: Agricultura","591","Panamá","21100","Employment in agriculture, forestry and fishing by status of employment, employees","1","Total","2014","2014","6199","Valor","3023","Labour force survey","1000 No.","76.14","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing | Data reference period: August"
"OEA","Indicadores de empleo: Agricultura","591","Panamá","21100","Employment in agriculture, forestry and fishing by status of employment, employees","1","Total","2015","2015","6199","Valor","3023","Labour force survey","1000 No.","75.94","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing | Data reference period: August"
"OEA","Indicadores de empleo: Agricultura","591","Panamá","21100","Employment in agriculture, forestry and fishing by status of employment, employees","1","Total","2016","2016","6199","Valor","3023","Labour force survey","1000 No.","70.28","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing | Data reference period: August"
"OEA","Indicadores de empleo: Agricultura","591","Panamá","21100","Employment in agriculture, forestry and fishing by status of employment, employees","1","Total","2017","2017","6199","Valor","3023","Labour force survey","1000 No.","71.34","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing | Data reference period: August"
"OEA","Indicadores de empleo: Agricultura","591","Panamá","21100","Employment in agriculture, forestry and fishing by status of employment, employees","1","Total","2018","2018","6199","Valor","3023","Labour force survey","1000 No.","67.59","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing | Data reference period: August"
"OEA","Indicadores de empleo: Agricultura","591","Panamá","21100","Employment in agriculture, forestry and fishing by status of employment, employees","1","Total","2019","2019","6199","Valor","3023","Labour force survey","1000 No.","72","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing | Data reference period: August"
"OEA","Indicadores de empleo: Agricultura","591","Panamá","21100","Employment in agriculture, forestry and fishing by status of employment, employees","1","Total","2020","2020","6199","Valor","3023","Labour force survey","1000 No.","61.22","X","Cifra de fuentes internacionales","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing | Data reference period: August"
"OEA","Indicadores de empleo: Agricultura","591","Panamá","21100","Employment in agriculture, forestry and fishing by status of employment, employees","1","Total","2021","2021","6199","Valor","3023","Labour force survey","1000 No.","74.78","X","Cifra de fuentes internacionales","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing | Data reference period: October"
"OEA","Indicadores de empleo: Agricultura","591","Panamá","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","1","Total","2011","2011","6199","Valor","3023","Labour force survey","1000 No.","178.65","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing | Data reference period: August"
"OEA","Indicadores de empleo: Agricultura","591","Panamá","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","1","Total","2012","2012","6199","Valor","3023","Labour force survey","1000 No.","187.96","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing | Data reference period: August"
"OEA","Indicadores de empleo: Agricultura","591","Panamá","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","1","Total","2013","2013","6199","Valor","3023","Labour force survey","1000 No.","196.24","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing | Data reference period: August"
"OEA","Indicadores de empleo: Agricultura","591","Panamá","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","1","Total","2014","2014","6199","Valor","3023","Labour force survey","1000 No.","190.03","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing | Data reference period: August"
"OEA","Indicadores de empleo: Agricultura","591","Panamá","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","1","Total","2015","2015","6199","Valor","3023","Labour force survey","1000 No.","178.42","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing | Data reference period: August"
"OEA","Indicadores de empleo: Agricultura","591","Panamá","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","1","Total","2016","2016","6199","Valor","3023","Labour force survey","1000 No.","201.74","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing | Data reference period: August"
"OEA","Indicadores de empleo: Agricultura","591","Panamá","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","1","Total","2017","2017","6199","Valor","3023","Labour force survey","1000 No.","187.5","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing | Data reference period: August"
"OEA","Indicadores de empleo: Agricultura","591","Panamá","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","1","Total","2018","2018","6199","Valor","3023","Labour force survey","1000 No.","197.72","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing | Data reference period: August"
"OEA","Indicadores de empleo: Agricultura","591","Panamá","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","1","Total","2019","2019","6199","Valor","3023","Labour force survey","1000 No.","204.6","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing | Data reference period: August"
"OEA","Indicadores de empleo: Agricultura","591","Panamá","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","1","Total","2020","2020","6199","Valor","3023","Labour force survey","1000 No.","168.22","X","Cifra de fuentes internacionales","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing | Data reference period: August"
"OEA","Indicadores de empleo: Agricultura","591","Panamá","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","1","Total","2021","2021","6199","Valor","3023","Labour force survey","1000 No.","198.3","X","Cifra de fuentes internacionales","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing | Data reference period: October"
"OEA","Indicadores de empleo: Agricultura","598","Papua Nueva Guinea","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2010","2010","6199","Valor","3021","Household income and expenditure survey","1000 No.","372.75","X","Cifra de fuentes internacionales","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","598","Papua Nueva Guinea","21100","Employment in agriculture, forestry and fishing by status of employment, employees","1","Total","2010","2010","6199","Valor","3021","Household income and expenditure survey","1000 No.","46.31","X","Cifra de fuentes internacionales","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","598","Papua Nueva Guinea","21110","Employment in agriculture, forestry and fishing by status of employment, workers not classified","1","Total","2010","2010","6199","Valor","3021","Household income and expenditure survey","1000 No.","326.44","X","Cifra de fuentes internacionales","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","600","Paraguay","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","1998","1998","6199","Valor","3022","Household survey","1000 No.","503.34","X","Cifra de fuentes internacionales","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","600","Paraguay","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","1999","1999","6199","Valor","3022","Household survey","1000 No.","536.59","X","Cifra de fuentes internacionales","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","600","Paraguay","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2001","2001","6199","Valor","3022","Household survey","1000 No.","669.13","X","Cifra de fuentes internacionales","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","600","Paraguay","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2002","2002","6199","Valor","3022","Household survey","1000 No.","708.07","X","Cifra de fuentes internacionales","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","600","Paraguay","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2003","2003","6199","Valor","3022","Household survey","1000 No.","689.9","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","600","Paraguay","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2004","2004","6199","Valor","3022","Household survey","1000 No.","781.91","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","600","Paraguay","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2005","2005","6199","Valor","3022","Household survey","1000 No.","788.73","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","600","Paraguay","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2006","2006","6199","Valor","3022","Household survey","1000 No.","730.5","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","600","Paraguay","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2007","2007","6199","Valor","3022","Household survey","1000 No.","732.71","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","600","Paraguay","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2008","2008","6199","Valor","3022","Household survey","1000 No.","656.4","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","600","Paraguay","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2009","2009","6199","Valor","3022","Household survey","1000 No.","788.43","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","600","Paraguay","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2010","2010","6199","Valor","3022","Household survey","1000 No.","718.99","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","600","Paraguay","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2011","2011","6199","Valor","3022","Household survey","1000 No.","752.14","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","600","Paraguay","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2012","2012","6199","Valor","3022","Household survey","1000 No.","823.96","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","600","Paraguay","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2013","2013","6199","Valor","3022","Household survey","1000 No.","728.63","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","600","Paraguay","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2014","2014","6199","Valor","3022","Household survey","1000 No.","701.56","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","600","Paraguay","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2015","2015","6199","Valor","3022","Household survey","1000 No.","640.94","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","600","Paraguay","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2016","2016","6199","Valor","3022","Household survey","1000 No.","665.53","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","600","Paraguay","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2017","2017","6199","Valor","3022","Household survey","1000 No.","649.71","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","600","Paraguay","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2018","2018","6199","Valor","3022","Household survey","1000 No.","664.72","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","600","Paraguay","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2019","2019","6199","Valor","3022","Household survey","1000 No.","633.49","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","600","Paraguay","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2020","2020","6199","Valor","3022","Household survey","1000 No.","702.66","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","600","Paraguay","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2021","2021","6199","Valor","3022","Household survey","1000 No.","682.57","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","600","Paraguay","21100","Employment in agriculture, forestry and fishing by status of employment, employees","1","Total","1998","1998","6199","Valor","3022","Household survey","1000 No.","82.07","X","Cifra de fuentes internacionales","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","600","Paraguay","21100","Employment in agriculture, forestry and fishing by status of employment, employees","1","Total","1999","1999","6199","Valor","3022","Household survey","1000 No.","73.22","X","Cifra de fuentes internacionales","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","600","Paraguay","21100","Employment in agriculture, forestry and fishing by status of employment, employees","1","Total","2001","2001","6199","Valor","3022","Household survey","1000 No.","94.94","X","Cifra de fuentes internacionales","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","600","Paraguay","21100","Employment in agriculture, forestry and fishing by status of employment, employees","1","Total","2002","2002","6199","Valor","3022","Household survey","1000 No.","86.53","X","Cifra de fuentes internacionales","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","600","Paraguay","21100","Employment in agriculture, forestry and fishing by status of employment, employees","1","Total","2003","2003","6199","Valor","3022","Household survey","1000 No.","91.01","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","600","Paraguay","21100","Employment in agriculture, forestry and fishing by status of employment, employees","1","Total","2004","2004","6199","Valor","3022","Household survey","1000 No.","96.01","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","600","Paraguay","21100","Employment in agriculture, forestry and fishing by status of employment, employees","1","Total","2005","2005","6199","Valor","3022","Household survey","1000 No.","97.56","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","600","Paraguay","21100","Employment in agriculture, forestry and fishing by status of employment, employees","1","Total","2006","2006","6199","Valor","3022","Household survey","1000 No.","87.01","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","600","Paraguay","21100","Employment in agriculture, forestry and fishing by status of employment, employees","1","Total","2007","2007","6199","Valor","3022","Household survey","1000 No.","84.48","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","600","Paraguay","21100","Employment in agriculture, forestry and fishing by status of employment, employees","1","Total","2008","2008","6199","Valor","3022","Household survey","1000 No.","88.68","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","600","Paraguay","21100","Employment in agriculture, forestry and fishing by status of employment, employees","1","Total","2009","2009","6199","Valor","3022","Household survey","1000 No.","90.03","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","600","Paraguay","21100","Employment in agriculture, forestry and fishing by status of employment, employees","1","Total","2010","2010","6199","Valor","3022","Household survey","1000 No.","92.68","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","600","Paraguay","21100","Employment in agriculture, forestry and fishing by status of employment, employees","1","Total","2011","2011","6199","Valor","3022","Household survey","1000 No.","111.41","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","600","Paraguay","21100","Employment in agriculture, forestry and fishing by status of employment, employees","1","Total","2012","2012","6199","Valor","3022","Household survey","1000 No.","102.69","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","600","Paraguay","21100","Employment in agriculture, forestry and fishing by status of employment, employees","1","Total","2013","2013","6199","Valor","3022","Household survey","1000 No.","115.69","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","600","Paraguay","21100","Employment in agriculture, forestry and fishing by status of employment, employees","1","Total","2014","2014","6199","Valor","3022","Household survey","1000 No.","112.08","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","600","Paraguay","21100","Employment in agriculture, forestry and fishing by status of employment, employees","1","Total","2015","2015","6199","Valor","3022","Household survey","1000 No.","94.29","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","600","Paraguay","21100","Employment in agriculture, forestry and fishing by status of employment, employees","1","Total","2016","2016","6199","Valor","3022","Household survey","1000 No.","104.84","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","600","Paraguay","21100","Employment in agriculture, forestry and fishing by status of employment, employees","1","Total","2017","2017","6199","Valor","3022","Household survey","1000 No.","99.83","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","600","Paraguay","21100","Employment in agriculture, forestry and fishing by status of employment, employees","1","Total","2018","2018","6199","Valor","3022","Household survey","1000 No.","100.07","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","600","Paraguay","21100","Employment in agriculture, forestry and fishing by status of employment, employees","1","Total","2019","2019","6199","Valor","3022","Household survey","1000 No.","105","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","600","Paraguay","21100","Employment in agriculture, forestry and fishing by status of employment, employees","1","Total","2020","2020","6199","Valor","3022","Household survey","1000 No.","99.91","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","600","Paraguay","21100","Employment in agriculture, forestry and fishing by status of employment, employees","1","Total","2021","2021","6199","Valor","3022","Household survey","1000 No.","105.26","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","600","Paraguay","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","1","Total","1998","1998","6199","Valor","3022","Household survey","1000 No.","421.27","X","Cifra de fuentes internacionales","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","600","Paraguay","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","1","Total","1999","1999","6199","Valor","3022","Household survey","1000 No.","463.37","X","Cifra de fuentes internacionales","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","600","Paraguay","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","1","Total","2001","2001","6199","Valor","3022","Household survey","1000 No.","574.2","X","Cifra de fuentes internacionales","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","600","Paraguay","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","1","Total","2002","2002","6199","Valor","3022","Household survey","1000 No.","621.54","X","Cifra de fuentes internacionales","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","600","Paraguay","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","1","Total","2003","2003","6199","Valor","3022","Household survey","1000 No.","598.89","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","600","Paraguay","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","1","Total","2004","2004","6199","Valor","3022","Household survey","1000 No.","685.9","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","600","Paraguay","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","1","Total","2005","2005","6199","Valor","3022","Household survey","1000 No.","691.17","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","600","Paraguay","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","1","Total","2006","2006","6199","Valor","3022","Household survey","1000 No.","643.49","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","600","Paraguay","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","1","Total","2007","2007","6199","Valor","3022","Household survey","1000 No.","648.23","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","600","Paraguay","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","1","Total","2008","2008","6199","Valor","3022","Household survey","1000 No.","567.73","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","600","Paraguay","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","1","Total","2009","2009","6199","Valor","3022","Household survey","1000 No.","698.41","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","600","Paraguay","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","1","Total","2010","2010","6199","Valor","3022","Household survey","1000 No.","626.31","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","600","Paraguay","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","1","Total","2011","2011","6199","Valor","3022","Household survey","1000 No.","640.74","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","600","Paraguay","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","1","Total","2012","2012","6199","Valor","3022","Household survey","1000 No.","720.91","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","600","Paraguay","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","1","Total","2013","2013","6199","Valor","3022","Household survey","1000 No.","612.94","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","600","Paraguay","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","1","Total","2014","2014","6199","Valor","3022","Household survey","1000 No.","589.48","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
